,id,target,comment_text,severe_toxicity,obscene,identity_attack,insult,threat,asian,atheist,bisexual,black,buddhist,christian,female,heterosexual,hindu,homosexual_gay_or_lesbian,intellectual_or_learning_disability,jewish,latino,male,muslim,other_disability,other_gender,other_race_or_ethnicity,other_religion,other_sexual_orientation,physical_disability,psychiatric_or_mental_illness,transgender,white,created_date,publication_id,parent_id,article_id,rating,funny,wow,sad,likes,disagree,sexual_explicit,identity_annotator_count,toxicity_annotator_count
1624908,6112363,0.0,look at what these   ers do and you will realize that very few deserve the salary they draw too many placeholders and public servants with jobs for life on the list ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-09 16:34:25.075638+00,54,,386734,rejected,0,0,0,0,0,0.0,0,4
1624939,6112401,0.7,billofrights says : big money for everyone you hit the nail on the head there bill it all about the money nobody but us average citizens and sportsmen women gives a damn about the  nd amendment and the moneyed interests have many of us brainwashed to believe that the government wants to take all of our guns away so that we get our knickers all in a twist and buy more and more guns to make a few rich people a whole lot richer while us peons get poorer and poorer and more guns get out there to find their way into the hands of criminals terrorists irresponsible nimrods and troubled souls what a scam ! best rtd,0.0,0.2,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-09 16:42:37.905947+00,102,6112041.0,386957,approved,0,0,0,2,2,0.0,6,10
1624985,6112457,0.0,thank you trump administration ! ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-09 16:48:05.498548+00,102,,386937,approved,0,0,1,1,0,0.0,0,4
1626062,6113767,0.0,i hate seeing things like the world population is going to double and everyone acting like that is ok the fact of the matter is this planet has enough resources to support      billion people all of these other issues are caused in part or whole by that fact we need to find a way to get rid of      billion people from the face of this planet if we really want to survive ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-09 20:06:00.602352+00,102,,386692,approved,0,0,0,0,0,0.0,0,4
1626505,6114318,0.16666666666666666,this comment is spot on agreed with everything defense scheme is way too aggressive for the talent level they are fielding esp at corner ford   is a only a freshman but a huge liabilty at corner but this is not all his fault it the way too aggressive scheme he playing in that leaves him   on   too many times and then you got the up front scheme with only one or two backers in the box gambling by shooting gaps and no wonder we were getting ripped up the middle we made nev look like an all world offense the ol penalties are all about discipline never seen so many hands to face penalties before in my life this is not a talent thing but a mental thing they also need to stick with st juste and bring in tuiasoa more too emphasize the r in rpo before putting way too much on dru to bail you out still tho i am also supporting this team till the end they need it the most now me and the family will be at aloha next weekend to support the boys go bows ! ,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-09 21:40:39.750366+00,55,6113642.0,386947,approved,0,0,0,6,0,0.0,0,6
1629559,6117938,0.0,how much of an effort do you make to get your kids and your parents in the same room ? if your parents live only   mins away what is keeping you from driving your kids there more often ? will your parents actually refuse to let you and your kids inside their home ? even if you have to make the first move all the time the goal is to get the kids in the same room with their grandparents assuming the grandparents do not give the kids a negative experience how often do you invite your parents over to mingle with the kids ? and it high time you call your mother out next time she boasts she a grandma but that your kids have seen her so little that they do not even know who she is yes call her out on that instead of silently stewing about it ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-10 15:05:26.605393+00,102,6117797.0,387346,approved,0,0,0,3,0,0.0,0,4
1631918,6120987,0.0,sean payton applied the switch and sent him packing ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-10 21:27:01.692634+00,54,,387551,approved,1,0,0,0,0,0.0,4,4
1631995,6121089,0.0,wow fascinating ! ! so these stats were reported by the daughters ? and then when communism wilted it all disappeared ? who would have thunk it ! ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-10 21:40:28.892985+00,100,6120979.0,387262,approved,0,0,0,0,0,0.0,4,4
1632236,6121428,0.0,alaska law like most states actually has never required retreat from a deadly force threat  unless it can be done in complete safety  and we removed even that unnecessary duty to retreat requirement the actual meaning of syg and the only change it makes to the list of requirements for a use of deadly force in self  defense to be justified in   ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-10 22:30:01.473464+00,21,6120929.0,387536,approved,0,0,0,3,0,0.0,0,4
1635418,6125545,0.3,us prison costs are largely driven by long sentences not being nice and those long sentences increase recidivism https : www prisonpolicy org scans e  htm so why waste billions of dollars enforcing long mandatory minimum sentences just so we can increase the chances of having to pay to imprison these people again ? do you actually care as much about the bottom line as you say you do ? or do you really just believe people in prison are scum and therefore do not deserve decent treatment of any sort ? even if it costs less money to treat them better as shortening sentences would ? ,0.0,0.1,0.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-11 15:06:02.550061+00,21,6123496.0,387612,approved,0,0,0,2,1,0.0,0,10
1635656,6125902,0.5,ok trump is not a child a moron or a fascist there that the extent of the substance that you argued ,0.0,0.3,0.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-11 15:52:51.040472+00,53,6125876.0,387735,approved,1,0,0,1,1,0.0,0,10
1636825,6127438,0.0,of course there no permanent housing everything is temporary including life the shipping container idea is ok as far as it goes but it needs to be modded put the containers on a boat and send all of it to pr live in a container and say aloha ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-11 18:59:07.591772+00,22,6125906.0,387852,approved,0,0,1,0,0,0.0,0,4
1637566,6128433,0.0,this is good analysis but its too bad the bulk of the debate has centered around the various proposals and groups affected and very little if any of it has focused on why canadians should accept any new taxes from this govt enough is enough how about spending less and or spending more effectively ? how about  like many private sector companies have  using technology to run your organization more efficiently ? who is more effective at allocating capital ? individuals private enterprise or government ? ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-11 20:55:22.439751+00,54,,387966,approved,0,0,0,15,0,0.0,0,4
1638026,6129007,0.0,so man is the ultimate arbiter ? that called protestantism ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-11 22:18:28.180903+00,53,6128207.0,387735,approved,0,0,0,2,1,0.0,6,4
1638242,6129276,0.0,for me its the knowledge that players are hurting themselves for our entertainment chronic traumatic encephalopathy cte is caused by playing football and i have a hard time with that ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-11 22:59:33.409156+00,102,6127487.0,387861,approved,0,0,0,0,0,0.0,0,6
1638830,6130047,0.0,if you are going to force them in rehab then you had better open plenty more rehab centers waiting lists are months long in and out of prison ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-12 01:26:58.313447+00,21,6120929.0,387536,approved,0,0,0,0,0,0.0,0,4
1639585,6131025,0.0,scouting is made up of citizens from all walks of life with varying thoughts and issues its a reflection of the members society struggled with gay rights for a long time many of the scout charter organizations are churches that have had their own struggles with gay rights change does not come easy the scout law has   points kindness is one of them loyal is another i found that young people practice these better than a lot of adults teens are often loyal to their gay friends and kind as it became more political a while back we had a troop discussion the kids were of the opinion that gay scouts were just people who should be treated like anyone else i am proud of that i am also proud of a gay scout who became an eagle i am sorry for the pain they endured for so long but i also recognize it as a societal issue beyond scouting ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-12 06:35:48.830807+00,102,6129842.0,387896,approved,0,0,0,1,0,0.0,4,4
1640807,6132650,0.0,so glad i left ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-12 14:53:23.755724+00,102,6132623.0,388112,approved,0,0,0,0,0,0.0,0,4
1641825,6134056,0.7066666666666666,another executive order your republican president and congress at work ! the republican congress is just sitting idle while letting trump do the ugly work of killing popular programs that way they can say it was not me ! in the midterms what a sht show the lot of em ,0.013333333333333334,0.6133333333333333,0.02666666666666667,0.4533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-12 17:53:29.530318+00,102,,388331,approved,0,0,0,8,3,0.0,4,75
1641986,6134267,0.0,canada should work with mexico to keep the tpp concept alive as well as try to maintain a bi  lateral trade agreement for both countries it seems the usa will decide to drop the nafta agreement however i am not sure that canada can rely on the even older fta most of the legitimate issues not covered under nafta are even further out of date under the fta ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-12 18:22:58.055701+00,54,,388279,approved,0,0,0,2,0,0.0,0,4
1642087,6134410,0.0,this article claims that the original target for the end of this year was   vehicles just so i understand was that the actual original target or the revised and greatly reduced if i recall correctly target they set when it became clear they would not meet the target they originally agreed to with the ttc ? ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-12 18:41:20.018644+00,54,,388367,approved,0,0,0,6,0,0.0,0,4
1642877,6135507,0.0,yes bill clinton had a dubious record with women while governor of arkansas and still made it to the white house where his antics continued ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-12 21:00:35.138783+00,54,6124482.0,387431,approved,0,0,0,0,0,0.0,6,4
1645857,6139280,0.0,it still spread and looses a lot of strength quickly maybe you should learn something about electromagnetic fields from an actual engineering book wiki is a shallow source at best in very technical areas ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-13 12:42:27.272881+00,105,6139146.0,388460,approved,0,0,0,4,2,0.0,0,4
1646036,6139498,0.676056338028169,what kind of moron would believe that   of americans would die because of an emp attack ? maybe   of new yorkers would die because they would go on a rampage if they could not get their lattes but southerners ? please ,0.04225352112676056,0.14084507042253522,0.16901408450704225,0.6619718309859155,0.07042253521126761,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-13 13:12:55.125126+00,105,,388460,approved,2,0,0,9,2,0.0,0,71
1649978,6144479,0.5970149253731343,yet another trump surrogate sycophant who shamelessly wanders from the truth like your leader who words drip with lies you talked about you democrats running away from the aca what b s no one believes that trump care can work to replace anything when all you get is lies from him  his supporters btw  i have experience with hsas in they suck ,0.01492537313432836,0.11940298507462685,0.07462686567164177,0.5373134328358209,0.01492537313432836,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-14 03:20:51.700028+00,102,6143511.0,388575,rejected,0,0,0,0,0,0.02985074626865672,0,67
1650283,6144861,0.0,no it not seems you are just uninformed it   you have the entire body of human knowledge available to you at your fingertips what is your excuse for remaining uninformed ? ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-14 05:56:27.410303+00,102,6144509.0,388864,approved,0,0,0,0,0,0.0,4,4
1651128,6145892,0.0,if someone comes into my house threatening violence and i do have a plan to deal and identify with such people i will make that decision at the time those of us who are trained in the use of a weapon by a professional are made well aware of the ramifications of brandishing or using a gun it is going to cost a minimum of   if you shoot someone even justly go pull your stats on those who are trained and those who are not you will find a vast difference in the stats ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-14 14:26:57.061871+00,13,6144960.0,388760,approved,0,0,1,0,0,0.0,0,4
1651271,6146062,0.4,the mentally ill can buy guns now most of them can also vote ,0.0,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017-10-14 14:55:38.472169+00,102,6145651.0,389018,approved,0,0,0,2,2,0.0,4,10
1652836,6147896,0.0,i will take that wager ! christmas is only a few months away boots you might be able to talk the talk but can you walk the walk when president trumps makes it past christmas and beyond lol tell you what ? if i win ? will you stop with the anti trump remarks you constantly post or will you pull another klastri ? c mon bro man  up ! actions speak louder than words ! imua ! ,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-14 20:26:25.016247+00,55,6147819.0,388873,approved,0,0,0,2,2,0.0,0,4
1654273,6149696,0.16666666666666666,sorry but if you are going to dress like you could be a terrorist the you should expect to be randomly selected for extra screening by security taken to a room and patted down head to toe ,0.0,0.0,0.0,0.16666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-15 06:12:07.470924+00,55,,389046,approved,0,0,0,0,0,0.0,0,6
1656700,6152678,0.8266666666666665,no fan of tillerson but i think he was right when he referred to the president as a f moron lol come on donald prove you are not one by releasing your damn tax returns like you promised ! ,0.12,0.76,0.013333333333333334,0.72,0.013333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-15 20:56:13.459419+00,55,,389441,approved,1,0,0,3,2,0.14666666666666667,0,75
